BHID,FROM,TO,_len,caco3,_acum,azmm,dipm,xm,ym,zm,azmb,dipb,xb,yb,zb,azme,dipe,xe,ye,ze,BHIDint
GL12DH2,60.0,63.0,3.0,94.264,282.792,135.0,79.99999237060547,309527.5514534414,9762755.448546499,1246.4343239068985,135.0,80.00001525878906,309527.36727181077,9762755.63272813,1247.91153550148,135.0,79.99999237060547,309527.7356352806,9762755.26436466,1244.957112312317,9
GL12DH2,63.0,66.0,3.0,93.56266666666666,280.688,135.0,79.99999237060547,309527.91981711984,9762755.08018282,1243.4799007177353,135.0,79.99999237060547,309527.7356352806,9762755.26436466,1244.957112312317,135.0,79.99999237060547,309528.10399895906,9762754.896000981,1242.0026891231537,9
GL12DH3,51.0,54.0,3.0,81.42133333333332,244.26399999999995,135.0,79.99999237060547,309568.4463621676,9762732.553637832,1253.2975953817368,135.0,79.99999237060547,309568.26218032837,9762732.737819672,1254.7748069763184,135.0,79.99999237060547,309568.6305440068,9762732.369455993,1251.8203837871552,10
GL12DH3,54.0,57.0,3.0,86.04480000000001,258.1344,135.0,79.99999237060547,309568.81472584605,9762732.185274154,1250.3431721925735,135.0,79.99999237060547,309568.6305440068,9762732.369455993,1251.8203837871552,135.0,79.99999237060547,309568.9989076853,9762732.001092315,1248.865960597992,10
GL12DH3,57.0,60.0,3.0,77.23559999999999,231.7068,135.0,79.99999237060547,309569.1830895245,9762731.816910475,1247.3887490034103,135.0,79.99999237060547,309568.9989076853,9762732.001092315,1248.865960597992,135.0,80.00001525878906,309569.3672711551,9762731.632728845,1245.9115374088287,10
GL12DH3,60.0,63.0,3.0,73.7148,221.1444,135.0,79.99999237060547,309569.55145278573,9762731.448547214,1244.4343258142471,135.0,80.00001525878906,309569.3672711551,9762731.632728845,1245.9115374088287,135.0,79.99999237060547,309569.73563462496,9762731.264365375,1242.9571142196655,10
GL12DH3,63.0,66.0,3.0,76.14,228.42000000000002,135.0,79.99999237060547,309569.9198164642,9762731.080183536,1241.479902625084,135.0,79.99999237060547,309569.73563462496,9762731.264365375,1242.9571142196655,135.0,79.99999237060547,309570.1039983034,9762730.896001697,1240.0026910305023,10
GL12DH3,66.0,69.0,3.0,81.00000000000001,243.00000000000006,135.0,79.99999237060547,309570.28818014264,9762730.711819857,1238.5254794359207,135.0,79.99999237060547,309570.1039983034,9762730.896001697,1240.0026910305023,135.0,79.99999237060547,309570.47236198187,9762730.527638018,1237.048267841339,10
GL12DH3,69.0,72.0,3.0,89.31466666666665,267.94399999999996,135.0,79.99999237060547,309570.6565438211,9762730.343456179,1235.5710562467575,135.0,79.99999237060547,309570.47236198187,9762730.527638018,1237.048267841339,135.0,79.99999237060547,309570.8407256603,9762730.15927434,1234.093844652176,10
GL12DH3,72.0,75.0,3.0,90.54426666666666,271.6328,135.0,79.99999237060547,309571.02490749955,9762729.9750925,1232.6166330575943,135.0,79.99999237060547,309570.8407256603,9762730.15927434,1234.093844652176,135.0,79.99999237060547,309571.2090893388,9762729.790910661,1231.1394214630127,10
GL12DH3,75.0,78.0,3.0,88.35719999999999,265.0716,135.0,79.9999771118164,309571.3932713121,9762729.606728673,1229.662209868431,135.0,79.99999237060547,309571.2090893388,9762729.790910661,1231.1394214630127,135.0,79.99999237060547,309571.57745328546,9762729.422546685,1228.1849982738495,10
GL12DH3,78.0,81.0,3.0,87.48386666666669,262.45160000000004,135.0,79.99999237060547,309571.7616351247,9762729.238364846,1226.7077866792679,135.0,79.99999237060547,309571.57745328546,9762729.422546685,1228.1849982738495,135.0,80.00001525878906,309571.9458167553,9762729.054183215,1225.2305750846863,10
GL12DH3,81.0,84.0,3.0,91.99666666666667,275.99,135.0,79.99999237060547,309572.1299983859,9762728.870001584,1223.7533634901047,135.0,80.00001525878906,309571.9458167553,9762729.054183215,1225.2305750846863,135.0,79.99999237060547,309572.31418022513,9762728.685819745,1222.276151895523,10
GL12DH3,84.0,87.0,3.0,94.11,282.33,135.0,79.9999771118164,309572.4983621985,9762728.501637757,1220.7989403009415,135.0,79.99999237060547,309572.31418022513,9762728.685819745,1222.276151895523,135.0,79.99999237060547,309572.6825441718,9762728.317455769,1219.3217287063599,10
GL13DH1,9.0,12.0,3.0,55.95800000000003,167.87400000000008,135.0,79.99999237060547,309509.28927245736,9762880.710727543,1299.6595185995102,135.0,79.99999237060547,309509.10509061813,9762880.894909382,1301.1367301940918,135.0,79.99999237060547,309509.4734542966,9762880.526545703,1298.1823070049286,11
GL13DH1,12.0,15.0,3.0,87.55666666666667,262.67,135.0,79.99999237060547,309509.6576361358,9762880.342363864,1296.705095410347,135.0,79.99999237060547,309509.4734542966,9762880.526545703,1298.1823070049286,135.0,79.99999237060547,309509.84181797504,9762880.158182025,1295.2278838157654,11
GL13DH1,15.0,18.0,3.0,88.37213333333334,265.1164,135.0,79.9999771118164,309510.0259999484,9762879.974000037,1293.7506722211838,135.0,79.99999237060547,309509.84181797504,9762880.158182025,1295.2278838157654,135.0,79.99999237060547,309510.2101819217,9762879.789818048,1292.2734606266022,11
GL13DH1,18.0,21.0,3.0,87.96493333333335,263.89480000000003,135.0,79.99999237060547,309510.39436376095,9762879.60563621,1290.7962490320206,135.0,79.99999237060547,309510.2101819217,9762879.789818048,1292.2734606266022,135.0,80.00001525878906,309510.57854539156,9762879.421454579,1289.319037437439,11
GL13DH1,21.0,24.0,3.0,89.01786666666665,267.05359999999996,135.0,79.99999237060547,309510.7627270222,9762879.237272948,1287.8418258428574,135.0,80.00001525878906,309510.57854539156,9762879.421454579,1289.319037437439,135.0,79.99999237060547,309510.9469088614,9762879.053091109,1286.3646142482758,11
GL13DH1,24.0,27.0,3.0,86.19426666666668,258.5828,135.0,79.9999771118164,309511.13109083474,9762878.86890912,1284.8874026536942,135.0,79.99999237060547,309510.9469088614,9762879.053091109,1286.3646142482758,135.0,79.99999237060547,309511.3152728081,9762878.684727132,1283.4101910591125,11
GL13DH1,27.0,30.0,3.0,86.4764,259.4292,135.0,79.99999237060547,309511.4994546473,9762878.500545293,1281.932979464531,135.0,79.99999237060547,309511.3152728081,9762878.684727132,1283.4101910591125,135.0,80.00001525878906,309511.6836362779,9762878.316363662,1280.4557678699493,11
GL13DH1,30.0,33.0,3.0,93.15159999999999,279.4548,135.0,79.99999237060547,309511.8678179085,9762878.132182032,1278.9785562753677,135.0,80.00001525878906,309511.6836362779,9762878.316363662,1280.4557678699493,135.0,79.99999237060547,309512.05199974775,9762877.948000193,1277.5013446807861,11
GL13DH1,33.0,36.0,3.0,91.99,275.96999999999997,135.0,79.9999771118164,309512.2361817211,9762877.763818204,1276.0241330862045,135.0,79.99999237060547,309512.05199974775,9762877.948000193,1277.5013446807861,135.0,79.99999237060547,309512.42036369443,9762877.579636216,1274.546921491623,11
GL13DH1,36.0,39.0,3.0,91.71266666666666,275.138,135.0,79.99999237060547,309512.60454553366,9762877.395454377,1273.0697098970413,135.0,79.99999237060547,309512.42036369443,9762877.579636216,1274.546921491623,135.0,80.00001525878906,309512.78872716427,9762877.211272746,1271.5924983024597,11
GL13DH1,39.0,42.0,3.0,67.07800000000009,201.23400000000026,135.0,79.9999771118164,309512.972908929,9762877.027090982,1270.115286707878,135.0,80.00001525878906,309512.78872716427,9762877.211272746,1271.5924983024597,135.0,79.99999237060547,309513.1570909023,9762876.842908993,1268.6380751132965,11
GL13DH2,48.0,51.0,3.0,87.59079999999999,262.77239999999995,135.0,79.99999237060547,309563.0779983103,9762850.92200169,1261.252017378807,135.0,79.99999237060547,309562.8938164711,9762851.106183529,1262.7292289733887,135.0,79.99999237060547,309563.26218014956,9762850.73781985,1259.7748057842255,12
GL13DH2,51.0,54.0,3.0,91.504,274.512,135.0,79.99999237060547,309563.4463619888,9762850.553638011,1258.2975941896439,135.0,79.99999237060547,309563.26218014956,9762850.73781985,1259.7748057842255,135.0,79.99999237060547,309563.630543828,9762850.369456172,1256.8203825950623,12
GL13DH2,54.0,57.0,3.0,90.9257,272.7771,135.0,79.99999237060547,309563.81472566724,9762850.185274333,1255.3431710004807,135.0,79.99999237060547,309563.630543828,9762850.369456172,1256.8203825950623,135.0,79.99999237060547,309563.99890750647,9762850.001092494,1253.865959405899,12
GL13DH2,57.0,60.0,3.0,92.55669999999999,277.6701,135.0,79.99999237060547,309564.1830893457,9762849.816910654,1252.3887478113174,135.0,79.99999237060547,309563.99890750647,9762850.001092494,1253.865959405899,135.0,80.00001525878906,309564.3672709763,9762849.632729024,1250.9115362167358,12
GL13DH2,60.0,63.0,3.0,95.39139999999999,286.1742,135.0,79.99999237060547,309564.5514526069,9762849.448547393,1249.4343246221542,135.0,80.00001525878906,309564.3672709763,9762849.632729024,1250.9115362167358,135.0,79.99999237060547,309564.73563444614,9762849.264365554,1247.9571130275726,12
GL13DH2,63.0,66.0,3.0,96.71900000000001,290.15700000000004,135.0,79.99999237060547,309564.9198162854,9762849.080183715,1246.479901432991,135.0,79.99999237060547,309564.73563444614,9762849.264365554,1247.9571130275726,135.0,79.99999237060547,309565.1039981246,9762848.896001875,1245.0026898384094,12
GL13DH2,66.0,69.0,3.0,94.0193,282.0579,135.0,79.99999237060547,309565.2881799638,9762848.711820036,1243.5254782438278,135.0,79.99999237060547,309565.1039981246,9762848.896001875,1245.0026898384094,135.0,79.99999237060547,309565.47236180305,9762848.527638197,1242.0482666492462,12
GL13DH2,69.0,72.0,3.0,93.3512,280.0536,135.0,79.99999237060547,309565.6565436423,9762848.343456358,1240.5710550546646,135.0,79.99999237060547,309565.47236180305,9762848.527638197,1242.0482666492462,135.0,79.99999237060547,309565.8407254815,9762848.159274518,1239.093843460083,12
GL13DH2,72.0,75.0,3.0,95.98503333333333,287.9551,135.0,79.99999237060547,309566.02490732074,9762847.97509268,1237.6166318655014,135.0,79.99999237060547,309565.8407254815,9762848.159274518,1239.093843460083,135.0,79.99999237060547,309566.20908915997,9762847.79091084,1236.1394202709198,12
GL13DH2,75.0,78.0,3.0,89.55389999999996,268.6616999999999,135.0,79.9999771118164,309566.3932711333,9762847.606728852,1234.6622086763382,135.0,79.99999237060547,309566.20908915997,9762847.79091084,1236.1394202709198,135.0,79.99999237060547,309566.57745310664,9762847.422546864,1233.1849970817566,12
GL13DH2,78.0,81.0,3.0,87.78250000000001,263.3475,135.0,79.99999237060547,309566.76163494587,9762847.238365024,1231.707785487175,135.0,79.99999237060547,309566.57745310664,9762847.422546864,1233.1849970817566,135.0,79.99999237060547,309566.9458167851,9762847.054183185,1230.2305738925934,12
GL13DH2,81.0,84.0,3.0,96.69,290.07,135.0,79.99999237060547,309567.1299986243,9762846.870001346,1228.7533622980118,135.0,79.99999237060547,309566.9458167851,9762847.054183185,1230.2305738925934,135.0,79.99999237060547,309567.31418046355,9762846.685819507,1227.2761507034302,12
GL13DH3,57.0,60.0,3.0,60.87180000000001,182.61540000000002,135.0,79.99999237060547,309602.18308892846,9762826.816910595,1250.3887475728989,135.0,79.99999237060547,309601.99890708923,9762827.001092434,1251.8659591674805,135.0,80.00001525878906,309602.3672705591,9762826.632728964,1248.9115359783173,13
GL13DH3,60.0,63.0,3.0,88.4468,265.3404,135.0,79.99999237060547,309602.5514521897,9762826.448547333,1247.4343243837357,135.0,80.00001525878906,309602.3672705591,9762826.632728964,1248.9115359783173,135.0,79.99999237060547,309602.7356340289,9762826.264365494,1245.957112789154,13
GL13DH3,63.0,66.0,3.0,88.76,266.28000000000003,135.0,79.99999237060547,309602.91981586814,9762826.080183655,1244.4799011945724,135.0,79.99999237060547,309602.7356340289,9762826.264365494,1245.957112789154,135.0,79.99999237060547,309603.10399770737,9762825.896001816,1243.0026895999908,13
GL13DH3,66.0,69.0,3.0,82.72653333333332,248.17959999999997,135.0,79.99999237060547,309603.2881795466,9762825.711819977,1241.5254780054092,135.0,79.99999237060547,309603.10399770737,9762825.896001816,1243.0026895999908,135.0,79.99999237060547,309603.4723613858,9762825.527638137,1240.0482664108276,13
GL13DH3,69.0,72.0,3.0,80.29833333333333,240.89499999999998,135.0,79.99999237060547,309603.65654322505,9762825.343456298,1238.571054816246,135.0,79.99999237060547,309603.4723613858,9762825.527638137,1240.0482664108276,135.0,79.99999237060547,309603.8407250643,9762825.159274459,1237.0938432216644,13
GL13DH3,72.0,75.0,3.0,85.52933333333333,256.58799999999997,135.0,79.99999237060547,309604.0249069035,9762824.97509262,1235.6166316270828,135.0,79.99999237060547,309603.8407250643,9762825.159274459,1237.0938432216644,135.0,79.99999237060547,309604.20908874273,9762824.79091078,1234.1394200325012,13
GL13DH3,75.0,78.0,3.0,86.55296666666668,259.6589,135.0,79.9999771118164,309604.3932707161,9762824.606728792,1232.6622084379196,135.0,79.99999237060547,309604.20908874273,9762824.79091078,1234.1394200325012,135.0,79.99999237060547,309604.5774526894,9762824.422546804,1231.184996843338,13
GL13DH3,78.0,81.0,3.0,86.5582,259.6746,135.0,79.99999237060547,309604.76163452864,9762824.238364965,1229.7077852487564,135.0,79.99999237060547,309604.5774526894,9762824.422546804,1231.184996843338,135.0,80.00001525878906,309604.94581615925,9762824.054183334,1228.2305736541748,13
GL13DH3,81.0,84.0,3.0,87.63053333333335,262.89160000000004,135.0,79.99999237060547,309605.12999778986,9762823.870001704,1226.7533620595932,135.0,80.00001525878906,309604.94581615925,9762824.054183334,1228.2305736541748,135.0,79.99999237060547,309605.3141796291,9762823.685819864,1225.2761504650116,13
GL13DH3,84.0,87.0,3.0,89.69986666666667,269.0996,135.0,79.9999771118164,309605.4983616024,9762823.501637876,1223.79893887043,135.0,79.99999237060547,309605.3141796291,9762823.685819864,1225.2761504650116,135.0,79.99999237060547,309605.68254357576,9762823.317455888,1222.3217272758484,13
GL13DH3,87.0,90.0,3.0,85.10799999999999,255.32399999999996,135.0,79.99999237060547,309605.866725415,9762823.133274049,1220.8445156812668,135.0,79.99999237060547,309605.68254357576,9762823.317455888,1222.3217272758484,135.0,80.00001525878906,309606.0509070456,9762822.949092418,1219.3673040866852,13
GL13DH3,90.0,93.0,3.0,85.4276,256.2828,135.0,79.99999237060547,309606.2350886762,9762822.764910787,1217.8900924921036,135.0,80.00001525878906,309606.0509070456,9762822.949092418,1219.3673040866852,135.0,79.99999237060547,309606.41927051544,9762822.580728948,1216.412880897522,13
GL13DH3,93.0,96.0,3.0,88.24666666666668,264.74000000000007,135.0,79.9999771118164,309606.6034524888,9762822.39654696,1214.9356693029404,135.0,79.99999237060547,309606.41927051544,9762822.580728948,1216.412880897522,135.0,79.99999237060547,309606.7876344621,9762822.212364972,1213.4584577083588,13
GL13DH3,96.0,99.0,3.0,82.80930000000001,248.42790000000002,135.0,79.99999237060547,309606.97181630135,9762822.028183132,1211.9812461137772,135.0,79.99999237060547,309606.7876344621,9762822.212364972,1213.4584577083588,135.0,80.00001525878906,309607.15599793196,9762821.844001502,1210.5040345191956,13
GL13DH3,99.0,102.0,3.0,89.4019,268.2057,135.0,79.99999237060547,309607.34017956257,9762821.659819871,1209.026822924614,135.0,80.00001525878906,309607.15599793196,9762821.844001502,1210.5040345191956,135.0,79.99999237060547,309607.5243614018,9762821.475638032,1207.5496113300323,13
GL13DH3,102.0,105.0,3.0,88.74073333333335,266.22220000000004,135.0,79.99999237060547,309607.708543241,9762821.291456193,1206.0723997354507,135.0,79.99999237060547,309607.5243614018,9762821.475638032,1207.5496113300323,135.0,79.99999237060547,309607.89272508025,9762821.107274354,1204.5951881408691,13
GL13DH3,105.0,108.0,3.0,52.71,158.13,135.0,79.99999237060547,309608.0769069195,9762820.923092514,1203.1179765462875,135.0,79.99999237060547,309607.89272508025,9762821.107274354,1204.5951881408691,135.0,79.99999237060547,309608.2610887587,9762820.738910675,1201.640764951706,13
GL9DH1,66.0,69.0,3.0,49.77476666666653,149.3242999999996,135.0,79.99999237060547,309389.28818002343,9762494.711819977,1235.5254739522934,135.0,79.99999237060547,309389.1039981842,9762494.896001816,1237.002685546875,135.0,79.99999237060547,309389.47236186266,9762494.527638137,1234.0482623577118,14
GL9DH1,69.0,72.0,3.0,88.43506666666666,265.30519999999996,135.0,79.99999237060547,309389.6565437019,9762494.343456298,1232.5710507631302,135.0,79.99999237060547,309389.47236186266,9762494.527638137,1234.0482623577118,135.0,79.99999237060547,309389.8407255411,9762494.159274459,1231.0938391685486,14
GL9DH1,72.0,75.0,3.0,86.06753333333334,258.2026,135.0,79.99999237060547,309390.02490738034,9762493.97509262,1229.616627573967,135.0,79.99999237060547,309389.8407255411,9762494.159274459,1231.0938391685486,135.0,79.99999237060547,309390.20908921957,9762493.79091078,1228.1394159793854,14
GL9DH1,75.0,78.0,3.0,83.47399999999998,250.4219999999999,135.0,79.9999771118164,309390.3932711929,9762493.606728792,1226.6622043848038,135.0,79.99999237060547,309390.20908921957,9762493.79091078,1228.1394159793854,135.0,79.99999237060547,309390.57745316625,9762493.422546804,1225.1849927902222,14
GL9DH2,90.0,93.0,3.0,83.8602,251.5806,135.0,79.99999237060547,309437.2350754142,9762467.764924586,1211.8900903463364,135.0,80.00001525878906,309437.05089378357,9762467.949106216,1213.367301940918,135.0,79.99999237060547,309437.4192572534,9762467.580742747,1210.4128787517548,15
GL9DH2,93.0,96.0,3.0,88.5,265.5,135.0,79.9999771118164,309437.60343922675,9762467.396560758,1208.9356671571732,135.0,79.99999237060547,309437.4192572534,9762467.580742747,1210.4128787517548,135.0,79.99999237060547,309437.7876212001,9762467.21237877,1207.4584555625916,15
GL9DH2,96.0,99.0,3.0,87.7626,263.2878,135.0,79.99999237060547,309437.9718030393,9762467.02819693,1205.98124396801,135.0,79.99999237060547,309437.7876212001,9762467.21237877,1207.4584555625916,135.0,80.00001525878906,309438.1559846699,9762466.8440153,1204.5040323734283,15
GL9DH2,99.0,102.0,3.0,62.8778666666665,188.6335999999995,135.0,79.99999237060547,309438.34016630054,9762466.65983367,1203.0268207788467,135.0,80.00001525878906,309438.1559846699,9762466.8440153,1204.5040323734283,135.0,79.99999237060547,309438.52434813976,9762466.47565183,1201.5496091842651,15
GL9DH3,69.0,72.0,3.0,90.56166666666667,271.685,135.0,79.99999237060547,309480.65654340386,9762446.343456596,1228.571051955223,135.0,79.99999237060547,309480.47236156464,9762446.527638435,1230.0482635498047,135.0,79.99999237060547,309480.8407252431,9762446.159274757,1227.0938403606415,16
GL9DH3,72.0,75.0,3.0,83.05336666666665,249.16009999999994,135.0,79.99999237060547,309481.0249070823,9762445.975092918,1225.6166287660599,135.0,79.99999237060547,309480.8407252431,9762446.159274757,1227.0938403606415,135.0,79.99999237060547,309481.20908892155,9762445.790911078,1224.1394171714783,16
GL9DH3,75.0,78.0,3.0,89.1572,267.4716,135.0,79.9999771118164,309481.3932708949,9762445.60672909,1222.6622055768967,135.0,79.99999237060547,309481.20908892155,9762445.790911078,1224.1394171714783,135.0,79.99999237060547,309481.5774528682,9762445.422547102,1221.184993982315,16
GL9DH3,78.0,81.0,3.0,90.88510000000001,272.6553,135.0,79.99999237060547,309481.76163470745,9762445.238365263,1219.7077823877335,135.0,79.99999237060547,309481.5774528682,9762445.422547102,1221.184993982315,135.0,80.00001525878906,309481.94581633806,9762445.054183632,1218.2305707931519,16
GL9DH3,81.0,84.0,3.0,92.22086666666667,276.6626,135.0,79.99999237060547,309482.1299979687,9762444.870002002,1216.7533591985703,135.0,80.00001525878906,309481.94581633806,9762445.054183632,1218.2305707931519,135.0,79.99999237060547,309482.3141798079,9762444.685820162,1215.2761476039886,16
GL9DH3,84.0,87.0,3.0,90.32083333333334,270.96250000000003,135.0,79.9999771118164,309482.49836178124,9762444.501638174,1213.798936009407,135.0,79.99999237060547,309482.3141798079,9762444.685820162,1215.2761476039886,135.0,79.99999237060547,309482.6825437546,9762444.317456186,1212.3217244148254,16
GL9DH3,87.0,90.0,3.0,87.28356666666666,261.85069999999996,135.0,79.99999237060547,309482.8667255938,9762444.133274347,1210.8445128202438,135.0,79.99999237060547,309482.6825437546,9762444.317456186,1212.3217244148254,135.0,80.00001525878906,309483.0509072244,9762443.949092716,1209.3673012256622,16
GL9DH3,90.0,93.0,3.0,88.01213333333334,264.0364,135.0,79.99999237060547,309483.235088855,9762443.764911085,1207.8900896310806,135.0,80.00001525878906,309483.0509072244,9762443.949092716,1209.3673012256622,135.0,79.99999237060547,309483.41927069426,9762443.580729246,1206.412878036499,16
GL9DH3,93.0,96.0,3.0,91.36,274.08,135.0,79.9999771118164,309483.6034526676,9762443.396547258,1204.9356664419174,135.0,79.99999237060547,309483.41927069426,9762443.580729246,1206.412878036499,135.0,79.99999237060547,309483.78763464093,9762443.21236527,1203.4584548473358,16
GL9DH3,96.0,99.0,3.0,90.52603333333333,271.5781,135.0,79.99999237060547,309483.97181648016,9762443.02818343,1201.9812432527542,135.0,79.99999237060547,309483.78763464093,9762443.21236527,1203.4584548473358,135.0,80.00001525878906,309484.1559981108,9762442.8440018,1200.5040316581726,16
GL9DH3,99.0,102.0,3.0,92.44343333333332,277.33029999999997,135.0,79.99999237060547,309484.3401797414,9762442.65982017,1199.026820063591,135.0,80.00001525878906,309484.1559981108,9762442.8440018,1200.5040316581726,135.0,79.99999237060547,309484.5243615806,9762442.47563833,1197.5496084690094,16
GL9DH3,102.0,105.0,3.0,92.6964,278.0892,135.0,79.9999771118164,309484.70854355395,9762442.291456342,1196.0723968744278,135.0,79.99999237060547,309484.5243615806,9762442.47563833,1197.5496084690094,135.0,79.99999237060547,309484.8927255273,9762442.107274354,1194.5951852798462,16
GL9DH3,105.0,108.0,3.0,92.01780000000001,276.0534,135.0,79.99999237060547,309485.0769073665,9762441.923092514,1193.1179736852646,135.0,79.99999237060547,309484.8927255273,9762442.107274354,1194.5951852798462,135.0,79.99999237060547,309485.26108920574,9762441.738910675,1191.640762090683,16
GL9DH3,108.0,111.0,3.0,93.7998,281.3994,135.0,79.99999237060547,309485.44527104497,9762441.554728836,1190.1635504961014,135.0,79.99999237060547,309485.26108920574,9762441.738910675,1191.640762090683,135.0,79.99999237060547,309485.6294528842,9762441.370546997,1188.6863389015198,16
GL9DH3,111.0,114.0,3.0,92.527,277.581,135.0,79.99999237060547,309485.8136347234,9762441.186365157,1187.2091273069382,135.0,79.99999237060547,309485.6294528842,9762441.370546997,1188.6863389015198,135.0,79.99999237060547,309485.99781656265,9762441.002183318,1185.7319157123566,16
GL9DH3,114.0,117.0,3.0,92.32666666666667,276.98,135.0,79.99999237060547,309486.1819984019,9762440.818001479,1184.254704117775,135.0,79.99999237060547,309485.99781656265,9762441.002183318,1185.7319157123566,135.0,79.99999237060547,309486.3661802411,9762440.63381964,1182.7774925231934,16
GL9DH3,117.0,120.0,3.0,64.92733333333359,194.78200000000078,135.0,79.99999237060547,309486.55036208034,9762440.4496378,1181.3002809286118,135.0,79.99999237060547,309486.3661802411,9762440.63381964,1182.7774925231934,135.0,79.9999771118164,309486.7345440537,9762440.265455812,1179.8230693340302,16
GL9DH3,120.0,123.0,3.0,92.348,277.044,135.0,79.99999237060547,309486.918726027,9762440.081273824,1178.3458577394485,135.0,79.9999771118164,309486.7345440537,9762440.265455812,1179.8230693340302,135.0,79.99999237060547,309487.10290786624,9762439.897091985,1176.868646144867,16
GL9DH3,123.0,126.0,3.0,91.82233333333333,275.467,135.0,79.99999237060547,309487.28708970547,9762439.712910146,1175.3914345502853,135.0,79.99999237060547,309487.10290786624,9762439.897091985,1176.868646144867,135.0,79.99999237060547,309487.4712715447,9762439.528728306,1173.9142229557037,16
GL9DH3,126.0,129.0,3.0,91.86033333333334,275.581,135.0,79.99999237060547,309487.6554533839,9762439.344546467,1172.4370113611221,135.0,79.99999237060547,309487.4712715447,9762439.528728306,1173.9142229557037,135.0,79.99999237060547,309487.83963522315,9762439.160364628,1170.9597997665405,16
GL9DH3,129.0,132.0,3.0,92.74040000000001,278.2212,135.0,79.99999237060547,309488.0238170624,9762438.976182789,1169.482588171959,135.0,79.99999237060547,309487.83963522315,9762439.160364628,1170.9597997665405,135.0,79.99999237060547,309488.2079989016,9762438.79200095,1168.0053765773773,16
GL9DH3,132.0,135.0,3.0,93.74,281.21999999999997,135.0,79.99999237060547,309488.39218074083,9762438.60781911,1166.5281649827957,135.0,79.99999237060547,309488.2079989016,9762438.79200095,1168.0053765773773,135.0,79.99999237060547,309488.57636258006,9762438.42363727,1165.050953388214,16
GL9DH3,135.0,138.0,3.0,89.21166666666663,267.6349999999999,135.0,79.99999237060547,309488.7605444193,9762438.239455432,1163.5737417936325,135.0,79.99999237060547,309488.57636258006,9762438.42363727,1165.050953388214,135.0,80.00001525878906,309488.9447260499,9762438.055273801,1162.096530199051,16
